place_id,place_name,review_id,name,reviewer_profile,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJB_AtYO2ViDARi0FHrdhlP-A,Cellular Jail,ChdDSUhNMG9nS0VJQ0FnSUNua2FYNXRBRRAB,vikram aadithyan,https://www.google.com/maps/contrib/108982120509131228939/reviews?entry=ttu,4,"One of Port Blairs must-see locations. The museum is open from 9:00 a.m. to 5:00 p.m.
really nicely kept up by the authorities. There are guides available to provide information about the jail in both Hindi and English.
An in-depth look at the sacrifices made by our freedom fighters may be had by visiting this location. Veer Savarkars cell number 123 is marked with pictures and personal items to create a sense of belonging. On national holidays, it is closed.

If you can understand Hindi, there are sound and light events starting at 5:30 p.m. that are quite remarkable. we left the show midway since it was not in English. Locals told me that the show used to be English & Hindi, but it is currently only available in Hindi. Im not sure to what extent that is true.

Before purchasing tickets for a show, I would advise finding out the language used during the performance. The shows tickets may be purchased online. we got the tickets in tour package itself.
Visited on
Weekday

Wait time
No wait

Reservation recommended
No",2 weeks ago,2024-10-10T22:53:25,,,null,0,205,6352,1,null,null
ChIJB_AtYO2ViDARi0FHrdhlP-A,Cellular Jail,ChdDSUhNMG9nS0VJQ0FnSUNYczhudTBBRRAB,pallab datta,https://www.google.com/maps/contrib/108840344055055141077/reviews?entry=ttu,5,"Iconic place in Port Blair (Vijayapuram). Never miss the even light and sound show. Your patriotism will emerge out if you are an Indian and love India. Entry For visiting the site Closes at 4 pm
Visited on
Weekend

Wait time
Up to 10 min

Reservation recommended
Yes",4 days ago,2024-10-20T22:53:25,,,null,0,130,2320,1,"Visited on
Weekend

Wait time
Up to 10 min

Reservation recommended
Yes",null
ChIJB_AtYO2ViDARi0FHrdhlP-A,Cellular Jail,ChZDSUhNMG9nS0VJQ0FnSUNIdE5yQVhnEAE,Abhimanyu27,https://www.google.com/maps/contrib/115643773472163272795/reviews?entry=ttu,5,"The Cellular Jail in the Andaman and Nicobar Islands is a profoundly moving and historically significant site. Visiting this place offers a deep dive into the sacrifices made by our Indian freedom fighters. The architecture of the jail, with its seven wings and central watchtower, is both haunting and impressive.

The light and sound show in the evening is incredibly well done, bringing the history of this place to life in a powerful and emotional way.
Visited on
Weekend

Wait time
10-30 min

Reservation recommended
Yes",a month ago,2024-09-24T22:53:25,,,null,2,80,316,1,null,null
ChIJB_AtYO2ViDARi0FHrdhlP-A,Cellular Jail,ChZDSUhNMG9nS0VJQ0FnSURIdnZid2ZnEAE,praveen kumar,https://www.google.com/maps/contrib/100892444282239460964/reviews?entry=ttu,5,"The Cellular Jail, also known as Kala Pani, in Port Blair is a somber and significant historical site that stands as a testament to the struggles of Indian freedom fighters. Visiting this place is a deeply moving experience that brings to life the sacrifices made during Indias struggle for independence.
The Sound and Light Show at Cellular Jail is a must-attend event. It effectively narrates the history of the jail and the stories of the brave freedom fighters who were imprisoned and tortured within its walls. The show uses the jails facade as a canvas, with lights and narration bringing the structure to life. The combination of stirring narration, evocative music, and visual effects creates an emotional atmosphere, allowing visitors to connect with the stories of courage and sacrifice. Its a poignant reminder of the price paid for the countrys freedom, making it an unforgettable part of the visit.",a month ago,2024-09-24T22:53:25,,,null,0,208,3059,1,null,null
ChIJB_AtYO2ViDARi0FHrdhlP-A,Cellular Jail,ChZDSUhNMG9nS0VJQ0FnSUNYeTdtLUZREAE,Kaustubhmoni Parashar,https://www.google.com/maps/contrib/102998459952937659162/reviews?entry=ttu,5,"It is a not to miss historical site... We can get the feeling of how our brave freedom fighters had to suffer by the cruelty of Britishers... Light and Sound show is spectacular .. One should book online tickets from the Andaman
tourism website one day prior to visit so that technical issues of the website in booking at the last moment can be avoided.
Visited on
Weekend

Wait time
No wait

Reservation recommended
Yes",4 days ago,2024-10-20T22:53:25,,,null,0,54,25,1,null,null
ChIJB_AtYO2ViDARi0FHrdhlP-A,Cellular Jail,ChZDSUhNMG9nS0VJQ0FnSURuM2YyaFJBEAE,Prasanna M S,https://www.google.com/maps/contrib/109951768318954693860/reviews?entry=ttu,4,"The only attraction in Port Blair, sad to know about the history of India freedom struggle unsung heroes who were subjected to the kala Pani imprisonment here, but this hopefully strengthens our appreciation of freedom we enjoy today.

Jail is well preserved for a heritage site status. They have a guided tour for 200 per family which happens for a lot of people together..

Veer Savarkar is shown as the highlight of the place but many others have spent gruesome years here...

The light and sound show is stretched but a good one to watch. You need advance booking for the show, please check the timing, there are two shows the first one starting at 5:50 pm
Visited on
Weekday

Wait time
No wait

Reservation recommended
Yes",2 weeks ago,2024-10-10T22:53:25,,,null,0,294,7335,1,null,null
ChIJB_AtYO2ViDARi0FHrdhlP-A,Cellular Jail,ChZDSUhNMG9nS0VJQ0FnSURuNVk3V1VnEAE,Anand Parkhi,https://www.google.com/maps/contrib/103362876313651073732/reviews?entry=ttu,5,Place with historical significance. The guides are not truly knowledgeable and without guide its just a number of jail cells. Apart from veer savarkar there are just plain photos of couple of freedom fighters in their jail cells. No information is given. The ticket cost is 30 bucks,2 weeks ago,2024-10-10T22:53:25,,,null,0,31,10,1,null,null
ChIJB_AtYO2ViDARi0FHrdhlP-A,Cellular Jail,ChZDSUhNMG9nS0VJQ0FnSURIbGJqdkNnEAE,Anjan Mukherjee,https://www.google.com/maps/contrib/109067567451995389555/reviews?entry=ttu,5,"*A Haunting Reminder of Indias Turbulent Past*

The Cellular Jail in Port Blair, Andaman and Nicobar Islands, is a poignant reminder of Indias struggle for independence. This former British colonial prison, now a national memorial, is a must-visit for history enthusiasts and anyone interested in understanding the countrys complex past.

The jails eerie atmosphere and crumbling walls whisper tales of the countless freedom fighters who suffered within its confines. The poignant museum, the infamous solitary cells, and the gallows all serve as a haunting reminder of the sacrifices made by Indias brave sons and daughters.

A visit to the Cellular Jail is a sobering experience that will leave you with a deeper appreciation for Indias hard-won freedom and a sense of reverence for the courageous men and women who fought for it.

Rating: 5/5

*Note:* Please be respectful of the sites history and significance. Dress modestly, and maintain silence within the premises.",a month ago,2024-09-24T22:53:25,,,null,0,43,195,1,null,null
ChIJB_AtYO2ViDARi0FHrdhlP-A,Cellular Jail,ChdDSUhNMG9nS0VJQ0FnSURubm9iVm9nRRAB,Bosco Rajan,https://www.google.com/maps/contrib/103757837118843268985/reviews?entry=ttu,5,"One of the must visit places in Port Blair. The museum opens by 9am till 5 pm. Very well maintained by the government department. There are guides who speak both in English and Hindi to explain about the jail. Evening from 5.30 pm there are three sound and light program which is very unforgettable experience.
Visited on
Weekend

Wait time
Up to 10 min

Reservation recommended
Yes",2 weeks ago,2024-10-10T22:53:25,,,null,2,340,368,1,"Visited on
Weekend

Wait time
Up to 10 min

Reservation recommended
Yes",null
ChIJB_AtYO2ViDARi0FHrdhlP-A,Cellular Jail,ChdDSUhNMG9nS0VJQ0FnSURyaHZDOXdnRRAB,"Alexen ""CARMEL TRAVEL SERVICES"" Antony",https://www.google.com/maps/contrib/109583772810732846034/reviews?entry=ttu,5,"I visited it on a Sunday of July month, an off season for travellers due to the rainy season. This monument is a must-visit place and the light and sound show is really worth. The show genuinely takes one back to the pages of history we might have learned in our textbooks, of our freedom fighters ordeal during the freedom movements. The show is thematically and meaningfully well done by visualizations by the lights and sounds. Book your tickets before you go to the show as there is no spot booking of entry tickets.
Visited on
Weekend

Wait time
Up to 10 min

Reservation recommended
Yes",3 months ago,2024-07-24T22:53:25,,,null,1,45,67,1,null,null
